NumSuj;NumBloc;Level of Automation;Difficulty;System Correctness;Latence (in s);Explicability;Subject Correctness;Temporal Binding;Decision Confidence
8;12;Free;Easy;Correct;0.25;Unguided;Correct;250;7
8;12;Forced;Hard;Correct;0.75;Unguided;Correct;-150;8
8;12;Free;Medium;Correct;0.75;Unguided;Correct;-150;8
8;12;Free;Hard;Correct;0.25;Unguided;Error;250;8
8;12;Free;Easy;Correct;0.75;Unguided;Correct;-450;8
8;12;Forced;Easy;Correct;0.25;Unguided;Correct;150;3
8;12;Free;Hard;Error;1.25;Unguided;Error;-350;7
9;1;Free;Medium;Correct;0.75;Guided;Correct;-350;8
9;1;Forced;Medium;Correct;1.25;Guided;Correct;-550;8
9;1;Forced;Medium;Correct;0.75;Guided;Correct;-150;8
9;1;Free;Easy;Correct;0.75;Guided;Correct;-450;8
9;1;Free;Medium;Correct;0.75;Guided;Correct;150;8
9;1;Free;Easy;Correct;0.25;Guided;Correct;50;8
9;1;Forced;Medium;Correct;1.25;Guided;Correct;-50;8
9;1;Free;Hard;Correct;0.25;Guided;Correct;350;6
9;1;Free;Hard;Correct;1.25;Guided;Correct;-650;5
9;1;Free;Medium;Correct;1.25;Guided;Correct;-1050;8
9;1;Free;Easy;Correct;1.25;Guided;Correct;-750;8
9;1;Forced;Easy;Correct;0.75;Guided;Correct;-350;8
9;1;Free;Easy;Correct;0.25;Guided;Correct;150;8
9;1;Forced;Easy;Correct;1.25;Guided;Correct;250;8
9;1;Forced;Hard;Error;1.25;Guided;Error;50;5
9;1;Forced;Hard;Correct;1.25;Guided;Correct;-350;7
9;1;Free;Easy;Correct;0.75;Guided;Correct;50;8
9;1;Forced;Easy;Correct;1.25;Guided;Correct;250;8
9;1;Forced;Easy;Correct;0.25;Guided;Correct;50;8
9;1;Forced;Medium;Correct;0.25;Guided;Correct;250;8
9;1;Forced;Medium;Correct;0.25;Guided;Correct;50;8
9;1;Forced;Hard;Correct;0.25;Guided;Correct;50;8
9;1;Forced;Hard;Error;0.75;Guided;Error;450;6
9;1;Forced;Easy;Correct;0.75;Guided;Correct;450;8
9;1;Forced;Hard;Correct;0.25;Guided;Correct;550;7
9;1;Free;Medium;Correct;1.25;Guided;Correct;250;8
9;1;Free;Hard;Correct;1.25;Guided;Correct;150;8
9;1;Forced;Easy;Correct;0.25;Guided;Correct;-50;8
9;1;Free;Easy;Correct;1.25;Guided;Correct;250;8
9;1;Free;Hard;Error;0.25;Guided;Error;50;7
9;1;Free;Medium;Correct;0.25;Guided;Correct;50;8
9;1;Forced;Hard;Correct;0.75;Guided;Correct;50;8
9;1;Forced;Medium;Correct;0.75;Guided;Correct;250;8
9;1;Free;Hard;Correct;0.75;Guided;Correct;350;8
9;1;Free;Medium;Error;0.25;Guided;Correct;-50;8
9;1;Free;Hard;Correct;0.75;Guided;Correct;250;8
9;2;Forced;Medium;Correct;0.25;Unguided;Correct;150;7
9;2;Forced;Easy;Correct;1.25;Unguided;Correct;-450;8
9;2;Free;Hard;Correct;0.75;Unguided;Correct;50;8
9;2;Forced;Hard;Correct;1.25;Unguided;Correct;250;8
9;2;Forced;Hard;Correct;0.25;Unguided;Correct;50;7
9;2;Forced;Hard;Correct;0.75;Unguided;Correct;150;7
9;2;Forced;Medium;Correct;1.25;Unguided;Correct;250;8
9;2;Free;Hard;Correct;0.75;Unguided;Correct;450;8
9;2;Free;Medium;Correct;0.25;Unguided;Correct;550;6
9;2;Free;Hard;Error;0.25;Unguided;Correct;250;7
9;2;Free;Hard;Correct;0.25;Unguided;Correct;150;8
9;2;Free;Easy;Correct;0.25;Unguided;Correct;50;8
9;2;Forced;Easy;Correct;0.75;Unguided;Correct;350;8
9;2;Forced;Medium;Correct;1.25;Unguided;Correct;200;8
9;2;Forced;Easy;Correct;0.75;Unguided;Correct;250;8
9;2;Forced;Easy;Correct;1.25;Unguided;Correct;100;8
9;2;Forced;Hard;Correct;1.25;Unguided;Correct;250;5
9;2;Free;Easy;Correct;1.25;Unguided;Correct;150;8
9;2;Free;Medium;Correct;1.25;Unguided;Correct;-250;8
9;2;Free;Easy;Correct;0.25;Unguided;Correct;150;8
9;2;Forced;Medium;Correct;0.75;Unguided;Correct;-50;8
9;2;Free;Medium;Correct;0.75;Unguided;Correct;-150;8
9;2;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
9;2;Forced;Medium;Error;0.25;Unguided;Error;50;1
9;2;Free;Easy;Correct;0.75;Unguided;Correct;-400;8
9;2;Free;Easy;Correct;1.25;Unguided;Correct;250;8
9;2;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
9;2;Free;Medium;Correct;0.75;Unguided;Correct;150;8
9;2;Forced;Medium;Correct;0.75;Unguided;Correct;350;8
9;2;Free;Medium;Correct;1.25;Unguided;Correct;150;8
9;2;Free;Hard;Correct;1.25;Unguided;Correct;250;5
9;2;Forced;Hard;Correct;0.75;Unguided;Correct;50;7
9;2;Forced;Hard;Error;0.25;Unguided;Error;50;6
9;2;Free;Hard;Error;1.25;Unguided;Error;200;7
9;2;Free;Medium;Correct;0.25;Unguided;Correct;250;5
9;2;Free;Easy;Correct;0.75;Unguided;Correct;-150;8
9;3;Forced;Medium;Correct;0.25;Guided;Correct;150;8
9;3;Free;Medium;Correct;0.75;Guided;Correct;150;8
9;3;Free;Easy;Correct;0.25;Guided;Correct;150;8
9;3;Forced;Hard;Correct;0.25;Guided;Correct;-150;8
9;3;Forced;Easy;Correct;1.25;Guided;Correct;50;8
9;3;Free;Medium;Correct;0.75;Guided;Correct;50;8
9;3;Free;Easy;Correct;1.25;Guided;Correct;250;8
9;3;Free;Medium;Correct;1.25;Guided;Correct;200;8
9;3;Forced;Hard;Correct;0.75;Guided;Correct;-50;6
9;3;Forced;Medium;Correct;0.75;Guided;Correct;150;8
9;3;Forced;Hard;Correct;0.25;Guided;Correct;50;8
9;3;Free;Easy;Correct;0.25;Guided;Correct;-200;8
9;3;Forced;Hard;Error;0.75;Guided;Error;-150;8
9;3;Free;Medium;Correct;0.25;Guided;Correct;150;5
9;3;Free;Hard;Correct;1.25;Guided;Correct;250;8
9;3;Free;Easy;Correct;0.75;Guided;Correct;-650;8
9;3;Forced;Hard;Error;1.25;Guided;Error;200;2
9;3;Free;Hard;Correct;0.75;Guided;Correct;50;6
9;3;Forced;Medium;Correct;1.25;Guided;Correct;250;8
9;3;Free;Hard;Correct;1.25;Guided;Correct;250;8
9;3;Forced;Medium;Error;0.75;Guided;Error;-150;1
9;3;Forced;Easy;Correct;0.75;Guided;Correct;50;8
9;3;Free;Medium;Correct;1.25;Guided;Correct;200;8
9;3;Forced;Medium;Correct;1.25;Guided;Correct;-550;8
9;3;Free;Medium;Correct;0.25;Guided;Correct;50;8
9;3;Free;Hard;Correct;0.25;Guided;Correct;150;5
9;3;Forced;Medium;Correct;0.25;Guided;Correct;-50;3
9;3;Forced;Hard;Correct;1.25;Guided;Correct;150;6
9;3;Free;Easy;Correct;0.75;Guided;Correct;150;8
9;3;Forced;Easy;Correct;0.25;Guided;Correct;250;8
9;3;Forced;Easy;Correct;1.25;Guided;Correct;200;8
9;3;Free;Easy;Correct;1.25;Guided;Correct;150;8
9;3;Free;Hard;Correct;0.25;Guided;Error;-150;5
9;3;Forced;Easy;Correct;0.25;Guided;Correct;-100;8
9;3;Forced;Easy;Correct;0.75;Guided;Correct;-150;8
9;3;Free;Hard;Error;0.75;Guided;Error;-50;7
9;4;Forced;Easy;Correct;0.75;Unguided;Correct;50;8
9;4;Free;Hard;Error;0.75;Unguided;Correct;-50;8
9;4;Free;Medium;Correct;0.75;Unguided;Correct;-250;8
9;4;Free;Easy;Correct;0.25;Unguided;Error;-150;8
9;4;Free;Hard;Correct;0.25;Unguided;Correct;50;8
9;4;Forced;Easy;Correct;1.25;Unguided;Correct;200;8
9;4;Forced;Hard;Correct;1.25;Unguided;Correct;-150;4
9;4;Free;Hard;Correct;1.25;Unguided;Correct;150;8
9;4;Free;Hard;Correct;1.25;Unguided;Correct;150;5
9;4;Free;Hard;Error;0.25;Unguided;Correct;350;4
9;4;Forced;Medium;Correct;0.75;Unguided;Correct;50;8
9;4;Forced;Easy;Correct;0.25;Unguided;Correct;50;8
9;4;Free;Medium;Correct;1.25;Unguided;Correct;50;8
9;4;Forced;Medium;Correct;0.25;Unguided;Correct;-100;8
9;4;Forced;Hard;Error;0.25;Unguided;Error;-50;7
9;4;Forced;Hard;Correct;0.75;Unguided;Correct;-150;7
9;4;Free;Medium;Correct;1.25;Unguided;Correct;-550;8
9;4;Forced;Hard;Correct;0.75;Unguided;Correct;250;8
9;4;Forced;Easy;Correct;0.75;Unguided;Correct;-50;8
9;4;Forced;Medium;Correct;0.25;Unguided;Correct;50;8
9;4;Free;Easy;Correct;0.25;Unguided;Correct;-200;8
9;4;Forced;Hard;Correct;0.25;Unguided;Correct;-150;8
9;4;Forced;Easy;Correct;1.25;Unguided;Correct;150;8
9;4;Free;Easy;Correct;0.75;Unguided;Correct;-550;8
9;4;Free;Hard;Correct;0.75;Unguided;Correct;-50;8
9;4;Free;Easy;Correct;0.75;Unguided;Correct;-50;8
9;4;Free;Easy;Correct;1.25;Unguided;Correct;-1050;8
9;4;Free;Easy;Correct;1.25;Unguided;Correct;250;8
9;4;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
9;4;Forced;Medium;Correct;0.75;Unguided;Correct;-350;8
9;4;Forced;Medium;Correct;1.25;Unguided;Correct;200;8
9;4;Free;Medium;Error;0.25;Unguided;Correct;-150;8
9;4;Forced;Medium;Correct;1.25;Unguided;Correct;-1110;8
9;4;Free;Medium;Correct;0.75;Unguided;Correct;-650;8
9;4;Forced;Hard;Correct;1.25;Unguided;Correct;150;8
9;4;Free;Medium;Correct;0.25;Unguided;Correct;-100;8
9;5;Forced;Hard;Correct;1.25;Guided;Correct;-350;5
9;5;Forced;Easy;Correct;1.25;Guided;Correct;250;8
9;5;Forced;Medium;Correct;0.25;Guided;Correct;-50;8
9;5;Forced;Medium;Correct;0.75;Guided;Correct;-50;8
9;5;Forced;Medium;Correct;0.75;Guided;Correct;150;8
9;5;Free;Hard;Error;1.25;Guided;Error;-50;8
9;5;Forced;Medium;Correct;1.25;Guided;Correct;-350;8
9;5;Forced;Easy;Correct;0.75;Guided;Correct;50;8
9;5;Forced;Easy;Correct;0.25;Guided;Correct;0;8
9;5;Forced;Hard;Correct;1.25;Guided;Correct;200;4
9;5;Free;Hard;Correct;0.75;Guided;Correct;-250;8
9;5;Forced;Easy;Correct;0.25;Guided;Correct;150;8
9;5;Forced;Easy;Correct;0.75;Guided;Correct;150;8
9;5;Forced;Medium;Correct;0.25;Guided;Correct;50;8
9;5;Free;Hard;Correct;1.25;Guided;Correct;250;8
9;5;Free;Medium;Correct;0.25;Guided;Correct;-100;8
9;5;Free;Hard;Correct;0.75;Guided;Correct;50;4
9;5;Free;Medium;Correct;1.25;Guided;Correct;150;8
9;5;Free;Easy;Correct;0.25;Guided;Correct;-50;8
9;5;Free;Easy;Correct;1.25;Guided;Correct;250;8
9;5;Forced;Hard;Correct;0.25;Guided;Correct;150;6
9;5;Forced;Hard;Error;0.75;Guided;Error;150;3
9;5;Free;Easy;Correct;0.25;Guided;Correct;-100;8
9;5;Free;Medium;Correct;0.75;Guided;Correct;50;8
9;5;Forced;Hard;Error;0.25;Guided;Error;-50;3
9;5;Forced;Hard;Correct;0.75;Guided;Correct;50;6
9;5;Free;Medium;Correct;0.75;Guided;Correct;650;8
9;5;Free;Easy;Correct;1.25;Guided;Correct;250;8
9;5;Free;Easy;Correct;0.75;Guided;Correct;350;8
9;5;Forced;Medium;Correct;1.25;Guided;Correct;200;8
9;5;Free;Medium;Error;1.25;Guided;Correct;100;8
9;5;Free;Hard;Correct;0.25;Guided;Correct;-210;8
9;5;Forced;Easy;Correct;1.25;Guided;Correct;150;8
9;5;Free;Easy;Correct;0.75;Guided;Correct;150;8
9;5;Free;Medium;Correct;0.25;Guided;Correct;-50;8
9;5;Free;Hard;Correct;0.25;Guided;Correct;100;8
9;6;Free;Easy;Correct;0.25;Unguided;Correct;-100;8
9;6;Forced;Hard;Correct;0.25;Unguided;Correct;50;8
9;6;Free;Hard;Correct;1.25;Unguided;Correct;250;8
9;6;Free;Easy;Correct;1.25;Unguided;Correct;250;8
9;6;Free;Medium;Correct;0.25;Unguided;Error;-50;8
9;6;Forced;Hard;Correct;0.75;Unguided;Correct;450;7
9;6;Forced;Easy;Correct;1.25;Unguided;Correct;-50;8
9;6;Free;Medium;Correct;1.25;Unguided;Error;250;8
9;6;Forced;Medium;Correct;1.25;Unguided;Correct;-650;6
9;6;Forced;Easy;Correct;0.75;Unguided;Correct;350;8
9;6;Free;Medium;Correct;0.25;Unguided;Correct;150;8
9;6;Free;Hard;Error;0.25;Unguided;Correct;0;5
9;6;Forced;Medium;Correct;0.75;Unguided;Correct;350;8
9;6;Forced;Medium;Correct;0.25;Unguided;Correct;-100;7
9;6;Forced;Medium;Error;1.25;Unguided;Error;200;1
9;6;Free;Easy;Correct;0.75;Unguided;Correct;450;8
9;6;Forced;Medium;Correct;0.25;Unguided;Correct;350;8
9;6;Free;Easy;Correct;1.25;Unguided;Correct;150;8
9;6;Forced;Medium;Correct;0.75;Unguided;Correct;350;8
9;6;Forced;Hard;Correct;1.25;Unguided;Correct;100;7
9;6;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
9;6;Free;Medium;Correct;1.25;Unguided;Correct;-150;8
9;6;Forced;Hard;Error;1.25;Unguided;Error;-140;6
9;6;Free;Hard;Correct;1.25;Unguided;Error;150;4
9;6;Free;Medium;Correct;0.75;Unguided;Correct;450;8
9;6;Forced;Easy;Correct;1.25;Unguided;Correct;250;8
9;6;Forced;Easy;Correct;0.75;Unguided;Correct;350;8
9;6;Free;Easy;Correct;0.25;Unguided;Correct;-170;8
9;6;Free;Hard;Correct;0.75;Unguided;Correct;150;7
9;6;Forced;Easy;Correct;0.25;Unguided;Correct;150;8
9;6;Free;Easy;Correct;0.75;Unguided;Correct;-600;4
9;6;Free;Hard;Error;0.75;Unguided;Correct;-550;8
9;6;Free;Medium;Correct;0.75;Unguided;Correct;50;8
9;6;Forced;Hard;Correct;0.25;Unguided;Correct;-150;5
9;6;Forced;Hard;Correct;0.75;Unguided;Correct;-450;6
9;6;Free;Hard;Correct;0.25;Unguided;Correct;50;7
9;7;Forced;Hard;Correct;0.25;Guided;Correct;50;8
9;7;Free;Medium;Correct;0.75;Guided;Correct;-50;7
9;7;Forced;Easy;Correct;0.75;Guided;Correct;50;8
9;7;Forced;Hard;Error;1.25;Guided;Error;-50;7
9;7;Forced;Medium;Correct;1.25;Guided;Correct;-50;7
9;7;Forced;Easy;Correct;0.25;Guided;Correct;-50;8
9;7;Free;Hard;Correct;0.25;Guided;Correct;-100;8
9;7;Free;Hard;Correct;0.75;Guided;Correct;-450;6
9;7;Forced;Medium;Correct;0.25;Guided;Correct;-50;7
9;7;Free;Medium;Correct;0.25;Guided;Correct;-100;8
9;7;Free;Medium;Error;0.75;Guided;Correct;150;5
9;7;Forced;Hard;Error;0.75;Guided;Error;-350;6
9;7;Forced;Hard;Correct;1.25;Guided;Correct;-50;7
9;7;Forced;Easy;Correct;0.75;Guided;Correct;-150;8
9;7;Forced;Medium;Correct;1.25;Guided;Correct;-450;1
9;7;Free;Medium;Correct;1.25;Guided;Correct;-150;8
9;7;Forced;Medium;Correct;0.75;Guided;Correct;-150;8
9;7;Free;Medium;Correct;0.25;Guided;Correct;-100;8
9;7;Forced;Easy;Correct;1.25;Guided;Correct;-250;8
9;7;Free;Easy;Correct;0.75;Guided;Correct;-150;8
9;7;Free;Easy;Correct;1.25;Guided;Correct;150;8
9;7;Free;Hard;Error;0.75;Guided;Correct;-50;8
9;7;Forced;Hard;Correct;0.75;Guided;Correct;-250;7
9;7;Free;Hard;Correct;1.25;Guided;Correct;-150;7
9;7;Free;Easy;Correct;0.25;Guided;Correct;0;7
9;7;Forced;Medium;Correct;0.75;Guided;Correct;150;7
9;7;Free;Easy;Correct;0.25;Guided;Correct;150;8
9;7;Forced;Easy;Correct;0.25;Guided;Correct;150;8
9;7;Free;Medium;Correct;1.25;Guided;Correct;150;8
9;7;Forced;Medium;Correct;0.25;Guided;Correct;50;8
9;7;Free;Easy;Correct;0.75;Guided;Correct;-50;8
9;7;Forced;Easy;Correct;1.25;Guided;Correct;-50;8
9;7;Forced;Hard;Correct;0.25;Guided;Correct;-50;4
9;7;Free;Hard;Correct;0.25;Guided;Correct;50;7
9;7;Free;Hard;Correct;1.25;Guided;Correct;250;7
9;7;Free;Easy;Correct;1.25;Guided;Correct;250;8
9;8;Free;Easy;Correct;0.75;Unguided;Correct;50;8
9;8;Free;Easy;Correct;0.25;Unguided;Correct;150;7
9;8;Free;Easy;Correct;0.25;Unguided;Correct;150;8
9;8;Free;Hard;Error;1.25;Unguided;Correct;-50;5
9;8;Forced;Medium;Correct;0.25;Unguided;Correct;50;8
9;8;Free;Medium;Correct;1.25;Unguided;Correct;250;8
9;8;Forced;Easy;Correct;0.75;Unguided;Correct;350;7
9;8;Free;Medium;Correct;0.75;Unguided;Error;150;8
9;8;Free;Hard;Correct;0.25;Unguided;Correct;-50;4
9;8;Forced;Medium;Correct;1.25;Unguided;Correct;250;7
9;8;Free;Hard;Correct;0.75;Unguided;Error;150;5
9;8;Forced;Hard;Correct;1.25;Unguided;Correct;150;7
9;8;Free;Hard;Correct;0.25;Unguided;Correct;-50;5
9;8;Free;Hard;Error;1.25;Unguided;Correct;250;7
9;8;Forced;Hard;Correct;0.75;Unguided;Correct;350;8
9;8;Forced;Hard;Correct;0.75;Unguided;Correct;450;8
9;8;Free;Medium;Correct;0.25;Unguided;Correct;-150;8
9;8;Forced;Medium;Correct;0.75;Unguided;Correct;-550;6
9;8;Forced;Hard;Correct;1.25;Unguided;Correct;150;8
9;8;Forced;Easy;Correct;0.75;Unguided;Correct;550;8
9;8;Free;Easy;Correct;0.75;Unguided;Correct;-450;8
9;8;Free;Easy;Correct;1.25;Unguided;Correct;150;8
9;8;Forced;Medium;Correct;0.75;Unguided;Correct;250;7
9;8;Forced;Easy;Correct;1.25;Unguided;Correct;50;8
9;8;Free;Medium;Error;0.25;Unguided;Correct;250;7
9;8;Forced;Easy;Correct;0.25;Unguided;Correct;150;8
9;8;Forced;Hard;Correct;0.25;Unguided;Correct;150;7
9;8;Forced;Hard;Error;0.25;Unguided;Error;150;3
9;8;Forced;Medium;Correct;1.25;Unguided;Correct;-450;7
9;8;Forced;Medium;Correct;0.25;Unguided;Correct;150;7
9;8;Free;Hard;Correct;0.75;Unguided;Error;-550;4
9;8;Free;Easy;Correct;1.25;Unguided;Correct;150;7
9;8;Free;Medium;Correct;1.25;Unguided;Correct;250;8
9;8;Forced;Easy;Correct;0.25;Unguided;Correct;150;7
9;8;Free;Medium;Correct;0.75;Unguided;Correct;-250;8
9;8;Forced;Easy;Correct;1.25;Unguided;Correct;250;8
9;9;Free;Hard;Correct;1.25;Guided;Correct;-50;8
9;9;Free;Hard;Correct;0.75;Guided;Error;-150;4
9;9;Free;Easy;Correct;0.25;Guided;Correct;50;8
9;9;Forced;Medium;Correct;1.25;Guided;Correct;200;8
9;9;Free;Hard;Correct;0.75;Guided;Correct;250;7
9;9;Free;Easy;Correct;1.25;Guided;Correct;250;8
9;9;Forced;Hard;Correct;1.25;Guided;Correct;250;8
9;9;Free;Medium;Correct;0.25;Guided;Correct;50;8
9;9;Free;Medium;Correct;1.25;Guided;Correct;250;8
9;9;Forced;Hard;Error;0.75;Guided;Error;-50;1
9;9;Forced;Easy;Correct;1.25;Guided;Correct;150;8
9;9;Free;Medium;Correct;0.75;Guided;Correct;-50;8
9;9;Forced;Hard;Correct;0.75;Guided;Correct;-50;7
9;9;Free;Easy;Correct;0.25;Guided;Correct;50;8
9;9;Forced;Hard;Error;0.25;Guided;Error;-50;7
9;9;Forced;Easy;Correct;0.25;Guided;Correct;-50;8
9;9;Forced;Easy;Correct;0.75;Guided;Correct;250;8
9;9;Forced;Medium;Correct;0.25;Guided;Correct;150;8
9;9;Forced;Medium;Error;1.25;Guided;Error;150;1
9;9;Free;Easy;Correct;0.75;Guided;Correct;-150;7
9;9;Free;Easy;Correct;1.25;Guided;Correct;150;8
9;9;Free;Medium;Correct;1.25;Guided;Correct;250;7
9;9;Forced;Medium;Correct;0.75;Guided;Correct;450;7
9;9;Free;Hard;Correct;0.25;Guided;Correct;-50;7
9;9;Forced;Medium;Correct;0.75;Guided;Correct;150;8
9;9;Forced;Hard;Correct;0.25;Guided;Correct;350;7
9;9;Free;Medium;Correct;0.75;Guided;Correct;-50;8
9;9;Free;Hard;Error;0.25;Guided;Correct;50;4
9;9;Forced;Easy;Correct;1.25;Guided;Correct;150;8
9;9;Free;Easy;Correct;0.75;Guided;Correct;50;8
9;9;Forced;Easy;Correct;0.25;Guided;Correct;150;8
9;9;Free;Medium;Correct;0.25;Guided;Correct;350;8
9;9;Forced;Easy;Correct;0.75;Guided;Correct;250;8
9;9;Forced;Hard;Correct;1.25;Guided;Correct;150;8
9;9;Free;Hard;Correct;1.25;Guided;Correct;250;7
9;9;Forced;Medium;Correct;0.25;Guided;Correct;150;7
9;10;Forced;Easy;Correct;0.75;Unguided;Correct;-150;8
9;10;Forced;Medium;Correct;1.25;Unguided;Correct;150;7
9;10;Forced;Hard;Correct;0.75;Unguided;Correct;-350;4
9;10;Forced;Hard;Correct;0.25;Unguided;Correct;50;7
9;10;Free;Medium;Correct;1.25;Unguided;Correct;-450;6
9;10;Free;Hard;Correct;1.25;Unguided;Error;-150;5
9;10;Free;Easy;Correct;1.25;Unguided;Correct;150;8
9;10;Forced;Medium;Correct;0.25;Unguided;Correct;50;8
9;10;Free;Hard;Correct;0.75;Unguided;Correct;-150;7
9;10;Forced;Medium;Correct;0.75;Unguided;Correct;-250;8
9;10;Free;Hard;Correct;0.25;Unguided;Correct;150;5
9;10;Free;Easy;Correct;0.75;Unguided;Correct;-150;8
9;10;Forced;Hard;Correct;0.25;Unguided;Correct;150;8
9;10;Forced;Medium;Correct;0.75;Unguided;Correct;450;8
9;10;Forced;Easy;Correct;0.25;Unguided;Correct;50;7
9;10;Free;Easy;Correct;0.25;Unguided;Correct;50;8
9;10;Forced;Medium;Correct;0.25;Unguided;Correct;-50;6
9;10;Forced;Easy;Correct;1.25;Unguided;Correct;250;8
9;10;Free;Medium;Correct;0.25;Unguided;Correct;150;7
9;10;Forced;Easy;Correct;0.75;Unguided;Correct;450;8
9;10;Free;Medium;Correct;1.25;Unguided;Correct;150;8
9;10;Forced;Easy;Correct;0.25;Unguided;Correct;50;7
9;10;Forced;Medium;Correct;1.25;Unguided;Correct;250;7
9;10;Forced;Easy;Correct;1.25;Unguided;Correct;150;8
9;10;Free;Medium;Error;0.75;Unguided;Correct;50;7
9;10;Free;Easy;Correct;0.75;Unguided;Correct;-150;8
9;10;Free;Hard;Error;0.25;Unguided;Correct;50;7
9;10;Forced;Hard;Correct;1.25;Unguided;Correct;50;8
9;10;Forced;Hard;Correct;0.75;Unguided;Correct;350;8
9;10;Free;Medium;Correct;0.75;Unguided;Correct;250;7
9;10;Free;Easy;Correct;0.25;Unguided;Correct;50;8
9;10;Free;Hard;Error;1.25;Unguided;Correct;250;8
9;10;Free;Medium;Correct;0.25;Unguided;Correct;50;7
9;10;Forced;Hard;Error;1.25;Unguided;Error;-350;7
9;10;Free;Hard;Correct;0.75;Unguided;Error;250;3
9;10;Free;Easy;Correct;1.25;Unguided;Correct;150;3
9;11;Free;Hard;Correct;0.25;Guided;Correct;150;8
9;11;Free;Easy;Correct;1.25;Guided;Correct;250;8
9;11;Forced;Medium;Correct;0.75;Guided;Correct;-150;8
9;11;Forced;Easy;Correct;1.25;Guided;Correct;250;8
9;11;Free;Easy;Correct;1.25;Guided;Correct;50;8
9;11;Free;Medium;Correct;0.25;Guided;Correct;50;8
9;11;Forced;Easy;Correct;1.25;Guided;Correct;150;8
9;11;Free;Hard;Correct;1.25;Guided;Error;150;4
9;11;Forced;Hard;Error;1.25;Guided;Error;150;1
9;11;Free;Medium;Correct;0.75;Guided;Correct;50;7
9;11;Forced;Easy;Correct;0.75;Guided;Correct;-450;8
9;11;Forced;Hard;Error;0.75;Guided;Error;-150;7
9;11;Free;Easy;Correct;0.75;Guided;Correct;-250;7
9;11;Free;Easy;Correct;0.75;Guided;Correct;-250;8
9;11;Forced;Easy;Correct;0.75;Guided;Correct;250;8
9;11;Forced;Medium;Error;0.75;Guided;Error;-450;5
9;11;Free;Hard;Correct;0.75;Guided;Correct;-450;7
9;11;Free;Hard;Correct;0.25;Guided;Correct;-150;7
9;11;Forced;Medium;Correct;0.25;Guided;Correct;50;8
9;11;Free;Medium;Correct;0.25;Guided;Correct;50;8
9;11;Forced;Hard;Correct;1.25;Guided;Correct;250;4
9;11;Forced;Easy;Correct;0.25;Guided;Correct;-50;8
9;11;Forced;Hard;Correct;0.25;Guided;Correct;50;7
9;11;Free;Medium;Correct;1.25;Guided;Correct;-250;7
9;11;Free;Easy;Correct;0.25;Guided;Correct;50;7
9;11;Forced;Hard;Correct;0.25;Guided;Correct;150;7
9;11;Forced;Medium;Correct;0.25;Guided;Correct;50;7
9;11;Free;Easy;Correct;0.25;Guided;Correct;50;8
9;11;Free;Hard;Error;0.75;Guided;Error;-50;8
9;11;Free;Medium;Correct;1.25;Guided;Correct;-550;8
9;11;Forced;Medium;Correct;1.25;Guided;Correct;250;8
9;11;Forced;Medium;Correct;1.25;Guided;Correct;150;8
9;11;Forced;Easy;Correct;0.25;Guided;Correct;50;7
9;11;Forced;Hard;Correct;0.75;Guided;Correct;50;8
9;11;Free;Medium;Correct;0.75;Guided;Correct;450;8
9;11;Free;Hard;Correct;1.25;Guided;Correct;-550;7
9;12;Free;Medium;Correct;0.25;Unguided;Correct;-150;8
9;12;Forced;Easy;Correct;0.25;Unguided;Correct;50;8
9;12;Free;Easy;Correct;1.25;Unguided;Correct;250;8
9;12;Free;Medium;Correct;0.25;Unguided;Correct;150;7
9;12;Free;Easy;Correct;0.25;Unguided;Correct;50;8
9;12;Free;Hard;Correct;1.25;Unguided;Correct;250;7
9;12;Forced;Medium;Correct;0.25;Unguided;Correct;50;7
9;12;Forced;Medium;Correct;0.75;Unguided;Correct;250;8
9;12;Free;Medium;Error;1.25;Unguided;Correct;250;7
9;12;Free;Easy;Correct;0.75;Unguided;Correct;350;8
9;12;Forced;Medium;Correct;1.25;Unguided;Correct;150;7
9;12;Free;Medium;Correct;1.25;Unguided;Correct;250;6
9;12;Free;Hard;Correct;0.75;Unguided;Correct;-150;7
9;12;Forced;Hard;Correct;0.75;Unguided;Correct;250;7
9;12;Forced;Easy;Correct;1.25;Unguided;Correct;250;8
9;12;Forced;Medium;Correct;0.25;Unguided;Correct;50;7
9;12;Forced;Easy;Correct;0.75;Unguided;Correct;250;8
9;12;Forced;Easy;Correct;0.75;Unguided;Correct;-150;7
9;12;Free;Hard;Error;0.75;Unguided;Correct;450;6
9;12;Forced;Hard;Correct;0.25;Unguided;Correct;150;7
9;12;Forced;Easy;Correct;1.25;Unguided;Correct;250;8
9;12;Free;Hard;Correct;0.25;Unguided;Correct;150;6
9;12;Forced;Hard;Correct;1.25;Unguided;Correct;150;8
9;12;Forced;Medium;Correct;1.25;Unguided;Correct;-50;8
9;12;Free;Easy;Correct;1.25;Unguided;Correct;250;8
9;12;Forced;Medium;Correct;0.75;Unguided;Correct;50;8
9;12;Forced;Hard;Error;0.25;Unguided;Error;150;6
9;12;Free;Medium;Correct;0.75;Unguided;Correct;250;7
9;12;Forced;Hard;Correct;1.25;Unguided;Correct;150;6
9;12;Free;Easy;Correct;0.25;Unguided;Correct;50;7
